/Users/deusjohn/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(

=======================================================
  TOSCI DETAILED SCRAPER — SHAMBA SMART
  Website: https://tosci.go.tz/seed-varieties
=======================================================

  Reusing existing list: /Users/deusjohn/Documents/Shamba smart/scripts/output/tosci_list.csv
  Loaded 1174 varieties from cache

=======================================================
  PHASE 2 — Scraping variety detail pages
=======================================================
  [ 666/1174] PAN 7M-87                      Maize | — | yield:—
2026-05-24 20:53:47,859 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-9m-91: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-9m-91 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 667/1174] PAN 9M-91                      Maize | — | yield:—
2026-05-24 20:53:52,807 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan6549: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan6549 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 668/1174] PAN6549                        Maize | — | yield:—
2026-05-24 20:53:57,747 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/panamera: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/panamera (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 669/1174] Panamera                       Round Potato | — | yield:—
2026-05-24 20:54:02,683 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pasarella: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pasarella (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 670/1174] PASARELLA                      Sweet pepper | — | yield:—
2026-05-24 20:54:07,633 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pasi: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pasi (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 671/1174] Pasi                           Bean | — | yield:—
2026-05-24 20:54:12,582 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pata-negra: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pata-negra (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 672/1174] PATA NEGRA                     Watermelon | — | yield:—
2026-05-24 20:54:17,530 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pato: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pato (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 673/1174] Pato                           Sorghum | — | yield:—
2026-05-24 20:54:22,474 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pato-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pato-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 674/1174] PATO F1                        Watermelon | — | yield:—
2026-05-24 20:54:27,412 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pd4: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pd4 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 675/1174] PD4                            Tobacco | — | yield:—
2026-05-24 20:54:32,351 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pendo-98-spanish: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pendo-98-spanish (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 676/1174] Pendo 98 (Spanish)             Ground nut | — | yield:—
2026-05-24 20:54:37,290 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/peru-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/peru-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 677/1174] PERU F1                        Sweet pepper | — | yield:—
2026-05-24 20:54:42,240 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pesa: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pesa (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 678/1174] Pesa                           Bean | — | yield:—
2026-05-24 20:54:47,176 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/phb30a15: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/phb30a15 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 679/1174] PHB30A15                       Maize | — | yield:—
2026-05-24 20:54:52,116 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/phb30g97: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/phb30g97 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 680/1174] PHB30G97                       Maize | — | yield:—
2026-05-24 20:54:57,062 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/phb30h83: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/phb30h83 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 681/1174] PHB30H83                       Maize | — | yield:—
2026-05-24 20:55:02,015 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/philex: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/philex (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 682/1174] PHILEX                         Squash | — | yield:—
2026-05-24 20:55:06,966 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/picus: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/picus (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 683/1174] PICUS                          Tomato | — | yield:—
2026-05-24 20:55:11,900 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pilot-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pilot-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 684/1174] Pilot F1                       Tomato | — | yield:—
2026-05-24 20:55:16,847 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pk-449: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pk-449 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 685/1174] PK 449                         Pumpkin | — | yield:—
2026-05-24 20:55:21,790 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pk-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pk-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 686/1174] PK F1                          Pumpkin | — | yield:—
2026-05-24 20:55:26,728 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/plato: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/plato (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 687/1174] PLATO                          Sweet pepper | — | yield:—
2026-05-24 20:55:31,671 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/plenty-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/plenty-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 688/1174] PLENTY F1                      Cauliflower | — | yield:—
2026-05-24 20:55:36,608 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pluto-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pluto-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 689/1174] Pluto F1                       Butternut | — | yield:—
2026-05-24 20:55:41,555 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/poli: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/poli (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 690/1174] POLI                           Amaranth | — | yield:—
2026-05-24 20:55:46,500 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/polista: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/polista (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 691/1174] Polista                        Sweet potatoes | — | yield:—
2026-05-24 20:55:51,457 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pretoria-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pretoria-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 692/1174] PRETORIA F1                    Cabbage | — | yield:—
2026-05-24 20:55:56,396 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/prima-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/prima-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 693/1174] Prima F1                       Chinese Cabbage | — | yield:—
2026-05-24 20:56:01,341 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/primarino-rz-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/primarino-rz-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 694/1174] PRIMARINO RZ F1.               Tomato | — | yield:—
2026-05-24 20:56:06,289 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/prince-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/prince-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 695/1174] PRINCE F1                      Cucumber | — | yield:—
2026-05-24 20:56:11,239 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/princess-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/princess-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 696/1174] PRINCESS F1                    Watermelon | — | yield:—
2026-05-24 20:56:16,185 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pvh-2254: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pvh-2254 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 697/1174] PVH 2254                       Tobacco | — | yield:—
2026-05-24 20:56:21,138 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pvh-2259: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pvh-2259 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 698/1174] PVH 2259                       Tobacco | — | yield:—
2026-05-24 20:56:26,085 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pvh-2275: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pvh-2275 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 699/1174] PVH 2275                       Tobacco | — | yield:—
2026-05-24 20:56:31,035 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pw-416-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pw-416-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 700/1174] PW 416 F1                      Watermelon | — | yield:—
2026-05-24 20:56:32,558 [INFO]   Progress saved: 700 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_700.json
2026-05-24 20:56:36,005 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pw-417-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pw-417-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 701/1174] PW 417 F1                      Watermelon | — | yield:—
2026-05-24 20:56:40,956 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pwani: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pwani (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 702/1174] Pwani                          Cassava | — | yield:—
2026-05-24 20:56:45,906 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pwani-h04: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pwani-h04 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 703/1174] Pwani H04                      Maize | — | yield:—
2026-05-24 20:56:50,847 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/quina-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/quina-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 704/1174] QUINA F1                       Chinese Cabbage | — | yield:—
2026-05-24 20:56:55,790 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/r-570: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/r-570 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 705/1174] R 570                          Sugar cane | — | yield:—
2026-05-24 20:57:00,738 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/r-575: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/r-575 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 706/1174] R 575                          Sugar cane | — | yield:—
2026-05-24 20:57:05,685 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/r-579: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/r-579 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 707/1174] R 579                          Sugar cane | — | yield:—
2026-05-24 20:57:10,637 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/r570: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/r570 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 708/1174] R570                           Sugar cane | — | yield:—
2026-05-24 20:57:15,581 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/r85-1334: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/r85-1334 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 709/1174] R85/1334                       Sugar cane | — | yield:—
2026-05-24 20:57:20,532 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/radah-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/radah-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 710/1174] RADAH F1                       Sweet pepper | — | yield:—
2026-05-24 20:57:25,472 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/radar-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/radar-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 711/1174] RADAR F1                       Sweet pepper | — | yield:—
2026-05-24 20:57:30,419 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/rakodzi: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/rakodzi (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 712/1174] Rakodzi                        Sorghum | — | yield:—
2026-05-24 20:57:35,362 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/rambo-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/rambo-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 713/1174] RAMBO F1                       Tomato | — | yield:—
2026-05-24 20:57:40,305 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/rampart: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/rampart (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 714/1174] Rampart                        Rape | — | yield:—
2026-05-24 20:57:45,252 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/randah-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/randah-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 715/1174] RANDAH F1                      Tomato | — | yield:—
2026-05-24 20:57:50,197 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/ranger-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/ranger-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 716/1174] RANGER F1                      Tomato | — | yield:—
2026-05-24 20:57:55,149 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/rangi-mbili: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/rangi-mbili (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 717/1174] Rangi Mbili                    Cassava | — | yield:—
2026-05-24 20:58:00,100 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/ras-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/ras-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 718/1174] RAS F1                         Hot pepper | — | yield:—
2026-05-24 20:58:05,049 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/rava-fsc: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/rava-fsc (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 719/1174] RAVA FSC                       Chinese Cabbage | — | yield:—
2026-05-24 20:58:10,004 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-bombay: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-bombay (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 720/1174] RED BOMBAY                     Onion | — | yield:—
2026-05-24 20:58:14,946 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-carabian: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-carabian (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 721/1174] RED CARABIAN                   Hot pepper | — | yield:—
2026-05-24 20:58:19,889 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-coach-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-coach-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 722/1174] RED COACH F1                   Onion | — | yield:—
2026-05-24 20:58:24,837 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-cornet-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-cornet-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 723/1174] RED CORNET F1                  Onion | — | yield:—
2026-05-24 20:58:29,783 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-creole: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-creole (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 724/1174] RED CREOLE                     Onion | — | yield:—
2026-05-24 20:58:34,722 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-jet-rz-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-jet-rz-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 725/1174] RED JET RZ F1                  Sweet pepper | — | yield:—
2026-05-24 20:58:39,663 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-king-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-king-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 726/1174] RED KING F1                    Onion | — | yield:—
2026-05-24 20:58:44,616 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-knight-x3r: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-knight-x3r (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 727/1174] RED KNIGHT X3R                 Sweet pepper | — | yield:—
2026-05-24 20:58:49,560 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/red-mantel-fcs: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/red-mantel-fcs (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 728/1174] RED MANTEL FCS                 Onion | — | yield:—
